ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
470766,19,0,5,26,0,0,0,0,0,27
470767,0,24,7,8,18,0,0,0,0,0
470768,22,24,22,14,20,0,0,14,5,15
470769,0,0,0,0,0,19,17,0,6,0
470770,0,0,0,0,0,0,0,0,0,14
470771,16,16,16,16,16,16,16,16,16,16
470772,25,25,25,25,25,25,25,25,25,25
470773,0,0,0,0,0,0,0,0,0,0
470774,11,18,0,0,0,0,0,0,0,17
470775,0,0,0,0,12,0,0,0,0,0
470776,18,18,18,18,18,18,18,18,18,18
470777,0,0,0,0,0,0,0,0,0,0
470778,0,0,0,0,0,0,0,0,0,0
470779,0,0,0,0,0,0,0,0,8,0
470780,0,0,0,0,0,0,0,9,21,17
470781,0,0,0,0,0,0,0,0,0,0
470782,0,0,0,0,0,0,0,0,0,0
470783,0,0,0,0,0,0,0,0,0,0
470784,0,0,0,0,0,0,0,0,0,0
470785,0,0,0,0,0,0,0,0,0,0
470786,0,0,0,0,0,0,0,0,0,0
470787,0,0,9,0,0,0,0,0,0,0
470788,12,12,12,12,12,12,12,12,12,12
470789,0,0,0,0,0,0,0,0,0,0
470790,0,0,0,0,0,17,0,0,0,4
470791,0,0,0,0,0,0,0,0,0,0
470792,0,0,0,0,0,0,0,0,0,0
470793,20,14,14,14,14,14,14,14,14,14
470794,25,25,25,25,25,25,25,25,25,25
470795,0,0,0,0,0,0,0,0,0,0
470796,0,13,0,0,0,0,0,0,36,0
470797,35,35,35,35,35,35,35,35,35,35
470798,13,13,13,13,13,13,13,13,13,13
470799,8,12,0,0,18,0,0,0,7,0
470800,23,23,23,23,23,23,23,23,23,23
470801,0,0,0,0,0,0,0,0,0,0
470802,0,0,0,0,0,8,0,0,0,26
470803,4,4,30,4,18,4,4,4,11,4
470804,0,0,0,0,0,0,0,0,0,0
470805,0,0,0,0,0,0,0,0,0,0
470806,0,0,0,0,0,0,0,0,0,16
470807,0,0,0,0,25,22,0,0,26,18
470808,8,8,8,8,8,8,8,8,8,8
470809,8,0,22,19,0,41,0,0,11,10
470810,0,0,0,0,0,0,0,0,0,0
470811,0,0,0,0,0,0,0,0,0,0
470812,35,0,0,0,0,0,0,18,0,0
470813,0,0,0,0,0,0,0,0,0,0
470814,0,0,0,0,0,0,0,0,0,0
470815,0,0,0,0,0,0,0,0,0,0
470816,0,0,0,0,0,0,0,0,0,0
470817,0,0,17,0,0,0,0,0,0,5
470818,0,0,0,0,0,0,0,0,0,0
470819,0,0,0,0,0,0,0,0,0,0
470820,0,0,0,31,0,21,0,16,0,0
470821,0,0,20,0,0,0,0,16,0,0
470822,0,9,0,0,0,0,0,0,0,0
470823,0,0,0,0,0,0,0,0,0,0
470824,0,0,0,0,19,0,0,0,0,0
470825,0,0,0,0,0,0,0,0,0,0
470826,17,17,17,17,17,17,17,17,17,17
470827,0,0,0,0,0,0,0,0,0,0
470828,0,0,0,8,0,5,0,0,0,0
470829,0,0,0,0,17,31,0,0,0,0
470830,0,0,0,0,0,0,0,0,0,0
470831,0,0,0,0,0,0,0,0,0,0
470832,18,18,18,18,18,18,18,18,18,18
470833,34,34,34,34,34,34,34,34,34,34
470834,0,0,0,0,0,0,0,0,0,0
470835,9,17,20,11,51,9,24,14,28,28
470836,0,0,0,0,0,0,0,0,0,8
470837,0,0,0,0,0,0,0,0,0,0
470838,19,19,19,19,19,19,19,19,19,19
470839,0,9,0,0,9,0,5,16,2,0
470840,0,0,0,0,0,21,0,0,0,0
470841,0,0,0,0,0,0,0,0,0,0
470842,0,0,0,0,0,0,0,0,0,0
470843,0,0,0,0,0,0,0,0,0,0
470844,11,11,11,11,11,11,11,11,11,11
470845,0,0,0,0,0,0,0,0,0,0
470846,0,0,0,0,0,0,0,0,0,0
470847,4,7,0,15,0,17,31,31,0,0
470848,0,18,0,19,9,0,0,0,0,0
470849,0,0,0,0,0,0,0,23,4,0
470850,0,0,0,0,0,0,0,0,0,0
470851,0,0,0,0,0,0,0,8,0,7
470852,0,0,0,0,0,0,0,0,0,0
470853,0,10,0,0,0,0,0,0,0,0
470854,0,0,0,0,0,0,0,17,0,0
470855,0,0,0,0,0,0,0,0,0,0
470856,0,0,0,0,0,0,0,0,0,0
470857,0,0,0,0,0,0,0,0,0,0
470858,0,35,0,0,0,0,10,0,0,0
470859,0,0,0,13,0,0,0,0,0,15
470860,0,0,0,0,0,0,0,0,0,0
470861,0,0,0,0,0,0,0,0,0,0
470863,14,7,0,14,16,0,0,31,0,0
470864,0,0,0,0,0,0,0,0,0,0
470865,0,0,0,0,0,0,0,0,0,0
470866,0,16,8,20,13,7,14,30,12,29
470867,0,7,5,0,14,0,17,0,0,0
470868,0,0,0,0,0,0,0,0,0,0
470869,0,0,0,0,0,0,0,0,0,0
470870,23,23,23,23,23,23,23,23,23,23
470871,0,0,0,0,0,0,0,6,0,0
470872,25,21,27,0,10,9,15,28,15,19
470873,0,0,0,0,27,0,0,0,0,0
470874,0,0,0,0,0,0,0,0,0,0
470875,0,0,0,0,0,0,18,0,0,0
470876,0,0,0,0,0,0,0,0,0,0
470877,0,0,0,28,0,0,0,0,0,0
470878,0,7,0,0,0,0,0,0,0,0
470879,0,0,0,0,0,0,0,0,0,0
470880,0,0,0,0,0,0,0,0,0,0
470881,16,27,17,0,0,0,0,0,11,18
470882,0,15,10,0,12,17,29,33,0,4
470883,8,8,8,8,8,8,8,8,8,8
470884,0,0,0,0,0,0,0,0,0,0
470886,0,0,0,0,0,0,0,0,0,0
470887,0,0,0,0,0,0,0,0,0,0
470888,26,0,0,0,0,3,0,0,0,0
470889,16,3,27,17,0,15,16,9,12,16
470890,0,0,0,0,0,0,19,0,0,0
470891,0,0,0,0,0,0,0,0,0,0
470892,0,0,0,0,0,0,0,0,0,0
470893,0,0,0,0,12,0,0,22,0,0
470894,5,0,0,0,0,0,0,0,0,0
470895,5,32,5,0,22,0,0,28,0,13
470896,0,0,0,0,0,0,0,0,0,0
470897,0,32,0,0,12,18,0,30,32,24
470898,0,0,0,0,0,0,0,20,17,0
470899,0,0,0,0,19,0,0,0,11,0
470900,7,7,7,7,7,7,7,7,7,7
470901,28,28,28,28,28,28,28,28,28,28
470902,0,0,0,0,0,0,0,0,0,0
470903,0,0,0,0,0,0,0,0,0,0
470904,0,0,0,0,0,0,12,0,0,0
470905,0,0,0,0,0,0,0,0,0,0
470906,0,0,0,0,0,0,0,0,0,0
470907,0,0,0,0,0,0,0,0,0,0
470908,0,0,0,0,0,0,0,0,0,0
470909,0,0,0,0,0,19,0,0,0,0
470910,0,0,20,0,0,0,15,0,0,0
470911,0,0,0,7,42,28,24,0,0,0
470912,0,0,0,0,0,0,0,0,0,0
470913,0,0,0,0,0,0,0,0,0,0
470914,0,0,0,0,0,0,0,0,0,0
470915,0,0,0,0,0,0,0,0,0,0
470916,0,0,0,0,0,0,0,0,0,0
470917,0,0,0,0,0,0,0,0,0,0
470918,0,0,0,0,0,0,0,0,0,0
470919,17,17,17,17,17,17,17,17,17,17
470920,0,0,0,0,0,0,0,0,0,0
470921,0,0,0,0,0,0,0,0,0,0
470922,18,0,0,0,0,0,0,0,0,0
470923,0,0,0,0,0,0,0,0,0,0
470924,0,0,0,0,0,0,0,0,0,0
470925,0,0,13,0,0,0,0,0,0,0
470926,0,0,0,0,0,0,0,0,0,0
470927,0,0,0,0,0,0,0,0,0,0
470928,0,0,0,0,13,17,0,0,26,0
470929,17,0,0,0,0,0,0,0,0,0
470930,0,0,0,0,0,0,0,0,16,12
470931,7,0,0,0,0,0,0,0,0,0
470932,0,18,5,0,15,15,0,8,38,0
470933,15,15,15,15,15,15,15,15,15,15
470934,0,0,0,0,0,0,0,0,0,0
470936,24,24,24,24,24,24,24,24,24,24
470937,24,17,41,0,0,10,8,10,0,23
470938,0,0,0,0,0,0,5,4,3,0
470939,0,0,0,0,0,0,0,0,0,0
470940,0,0,0,0,0,0,0,0,0,0
470941,0,0,0,0,0,0,0,0,0,0
470942,13,13,13,13,13,13,13,13,13,13
470943,0,0,0,0,0,0,0,0,0,0
470944,0,0,0,0,0,0,0,0,0,0
470945,5,5,5,5,5,5,5,5,5,5
470946,0,0,0,0,0,0,0,0,0,0
470947,0,0,0,0,0,0,0,0,0,0
470948,0,0,0,0,0,0,0,0,0,0
470949,0,0,0,0,0,0,0,0,0,0
470950,0,0,0,0,0,0,0,0,0,0
470951,0,0,0,0,0,0,0,0,0,0
470952,21,16,0,9,14,11,0,18,16,0
470953,14,14,14,14,14,14,14,14,14,14
470954,0,0,0,0,0,0,0,0,0,0
470955,0,0,0,0,0,0,0,0,0,0
470956,16,19,11,9,16,14,20,14,5,23
470957,0,0,0,0,24,0,0,0,0,0
470958,0,0,0,0,0,0,0,0,0,0
470959,0,0,0,22,0,20,0,11,0,0
470960,0,0,0,0,0,0,0,0,0,0
470961,0,0,0,0,0,0,0,0,0,0
470962,17,17,17,17,17,17,17,17,17,17
470964,14,22,0,0,0,0,0,0,6,9
470965,0,0,0,0,0,0,0,0,0,0
470966,0,0,0,0,0,0,0,10,0,0
470967,0,0,0,0,0,0,0,12,0,0
470968,0,0,0,0,0,0,0,0,0,11
470969,0,0,0,0,0,0,0,0,22,0
470970,0,0,0,0,0,0,7,0,0,0
470971,0,0,0,0,0,0,0,0,0,0
470972,0,0,0,0,23,29,0,0,0,0
470973,24,24,24,24,24,24,24,24,24,24
470974,5,5,0,20,0,0,0,14,0,18
470975,0,0,0,0,0,0,0,0,0,0
470976,0,0,0,0,0,0,0,0,0,0
470977,0,0,0,0,0,0,0,0,0,0
470978,0,0,0,0,0,0,0,0,0,0
470979,0,0,0,0,0,0,0,0,0,0
470980,0,0,0,0,0,0,0,0,0,0
470981,12,17,0,0,0,0,12,12,0,9
470982,0,0,0,0,0,0,0,0,0,0
470983,4,0,0,0,0,0,0,0,0,0
470984,0,0,0,0,0,0,10,0,13,0
470985,15,15,17,15,15,15,15,15,15,15
470986,0,0,0,0,0,0,0,0,0,0
470987,0,0,0,0,0,0,4,0,0,0
470988,0,0,0,0,0,0,0,0,0,0
470989,0,0,0,0,0,0,0,0,0,0
470990,0,0,0,0,0,0,0,0,18,0
470991,8,12,8,8,8,8,8,8,8,8
470992,17,17,17,17,17,17,17,17,17,17
470993,0,0,26,0,0,0,0,0,0,0
470994,0,0,0,0,0,0,21,0,0,0
480001,18,18,18,18,18,18,18,18,18,18
480002,16,0,0,0,0,0,0,9,0,0
480003,18,18,18,18,18,18,18,18,18,18
480004,25,25,25,25,25,25,25,25,25,25
480005,0,15,26,14,12,0,23,0,0,15
480006,28,28,28,28,28,28,28,28,28,28
480007,0,0,0,0,0,0,0,0,0,0
480008,16,19,0,24,12,0,2,0,29,20
480009,0,0,0,0,0,0,0,0,25,0
480010,27,27,27,27,27,27,27,27,27,27
480011,13,13,13,13,13,13,13,13,13,13
480012,0,12,0,0,22,11,23,12,0,0
480013,17,17,17,17,17,17,17,17,17,17
480014,31,31,31,31,31,31,31,31,31,31
480015,9,0,0,0,0,0,0,0,0,0
480016,0,8,0,0,0,30,0,0,0,0
480017,12,0,0,0,0,9,0,19,19,0
480018,0,0,0,0,0,0,0,0,0,0
480019,17,17,17,17,17,17,17,17,17,17
480020,4,19,15,11,8,11,8,24,10,20
480021,19,21,11,13,18,10,15,14,12,14
480022,0,0,0,0,0,4,25,4,0,0
480023,0,0,0,0,0,0,6,0,0,0
480024,0,0,0,0,23,0,0,0,0,0
480025,0,0,0,0,0,0,0,0,16,0
480026,0,0,0,0,0,0,0,0,0,0
480027,0,0,0,0,0,0,0,0,0,0
480028,16,16,16,16,16,16,16,16,16,16
480029,25,0,0,8,13,13,5,21,0,5
480030,0,0,0,0,0,17,0,13,12,15
480031,22,0,33,5,31,0,0,0,0,0
480032,0,0,0,0,0,0,0,0,0,0
480033,0,0,0,13,0,0,2,8,0,0
480034,0,0,16,14,0,15,0,0,0,0
480035,0,0,0,0,0,0,0,0,0,0
480036,21,21,21,21,21,21,21,21,21,21
480037,8,0,0,37,36,0,13,0,46,0
480038,4,0,8,0,18,11,16,0,3,0
480039,15,0,0,0,0,0,7,0,6,0
480040,0,0,18,0,0,0,0,0,0,0
480041,21,21,18,10,18,17,23,17,9,18
480042,21,0,26,16,0,0,0,15,0,27
480043,20,0,0,0,0,0,0,8,0,0
480044,27,27,27,27,27,27,27,27,27,27
480045,0,0,9,16,0,9,5,33,0,0
480046,13,13,13,13,13,13,13,13,13,13
480047,0,0,0,0,0,19,15,0,0,0
480048,0,4,25,0,0,12,16,8,18,11
480049,3,3,3,3,3,3,3,3,3,3
480050,16,16,16,16,16,16,16,16,16,16
480052,0,16,0,22,0,0,0,0,0,0
480053,8,0,0,0,0,22,21,10,30,0
480054,0,0,0,0,0,0,0,0,0,0
480055,17,0,11,0,0,20,0,6,0,21
480056,0,25,0,5,15,26,0,0,24,8
480057,0,0,0,0,12,13,0,0,0,0
480058,0,0,0,47,0,0,15,0,0,0
480059,0,0,0,0,0,19,0,0,0,0
480060,19,19,19,19,19,19,19,19,19,19
480061,17,0,9,0,0,0,11,31,0,5
480062,19,0,0,0,0,0,0,0,19,0
480063,0,0,0,0,0,0,0,0,0,0
480064,33,16,22,21,15,20,20,18,4,4
480065,16,16,16,16,16,16,16,16,16,16
480066,1,1,1,1,1,1,1,1,1,1
480067,10,27,0,0,0,19,28,25,0,17
480068,29,29,29,29,29,29,29,29,29,29
480069,26,4,5,0,0,21,12,7,22,28
480070,0,0,0,0,0,0,0,0,0,0
480071,0,0,0,0,0,4,0,0,0,0
480072,21,23,0,0,0,0,0,0,0,0
480073,0,0,0,0,0,0,0,0,0,0
480074,24,20,0,11,0,35,0,0,0,0
480075,0,5,0,0,0,0,0,0,8,0
480076,0,0,0,0,0,0,0,0,0,0
480077,0,7,0,0,0,0,0,0,22,0
480078,0,0,16,5,0,0,11,11,0,25
480079,0,0,0,0,0,0,0,0,0,0
480080,6,0,0,0,0,14,0,0,0,0
480081,0,7,3,0,0,25,0,0,12,17
480082,0,0,14,0,12,36,0,0,0,27
480083,0,0,0,0,0,18,11,0,0,25
480084,0,5,0,0,0,0,0,0,0,11
480085,0,0,0,0,0,0,0,0,0,4
480086,42,29,7,0,13,9,16,0,26,32
480087,24,24,24,24,24,24,24,24,24,24
480088,0,15,0,15,0,0,0,32,0,31
480089,0,0,0,0,0,0,0,0,0,0
480090,13,0,0,0,0,0,0,11,0,15
480091,0,24,5,9,18,26,9,0,0,24
480092,16,16,16,16,16,16,16,16,16,16
480093,0,0,0,0,0,0,0,0,0,0
480094,0,0,0,0,0,0,0,0,0,0
480095,0,0,0,5,0,0,0,0,0,0
480096,0,9,16,0,18,0,0,0,0,0
480097,0,0,0,19,12,0,0,0,0,8
480098,19,19,19,19,19,19,19,19,19,19
480099,24,0,0,0,0,0,0,0,0,0
480100,10,0,0,0,0,0,39,0,0,6
480101,23,0,11,0,11,0,14,0,17,18
480102,0,13,18,19,0,14,0,20,18,0
480103,0,0,13,10,23,7,18,11,12,0
480104,0,18,0,0,0,12,8,38,7,0
480105,0,0,0,0,0,0,0,0,0,0
480106,0,33,0,0,0,0,0,0,0,0
480107,0,16,19,8,6,19,20,0,14,19
480108,9,0,8,0,10,0,0,0,14,0
480111,0,0,0,0,29,6,0,8,0,0
480112,36,22,15,22,13,16,9,26,20,3
480113,0,13,0,0,15,0,0,10,0,0
480114,0,0,0,0,0,0,0,0,0,0
480115,0,0,0,0,0,0,0,0,0,0
480116,15,15,15,15,15,15,15,15,15,15
480117,13,0,17,0,0,16,0,12,0,0
480118,0,12,17,0,0,0,24,0,20,5
480119,0,9,0,9,0,0,0,11,10,0
480120,7,5,0,0,0,8,22,7,0,0
480121,0,0,0,22,13,5,27,18,0,52
480122,19,19,19,19,19,19,19,19,19,19
480123,10,0,0,0,0,10,0,22,0,23
480124,22,22,22,22,22,22,22,22,22,22
480125,0,0,0,0,0,0,0,0,0,0
480126,8,8,8,8,8,8,8,8,8,8
480127,0,0,2,0,0,0,0,15,0,21
480128,0,0,12,0,15,0,17,0,0,42
480129,16,25,0,23,0,21,44,15,38,39
480130,17,8,31,28,8,20,20,8,23,15
480131,0,0,0,0,0,0,0,0,0,0
480132,0,0,0,26,0,0,0,10,8,0
480133,0,0,0,0,0,0,0,0,0,0
480134,0,0,0,0,0,0,0,0,0,0
480136,13,7,20,0,0,17,0,0,12,25
480137,0,0,0,0,0,0,0,0,0,11
480138,12,0,0,0,0,0,20,0,0,0
480140,0,0,0,0,0,0,0,0,0,0
480141,0,0,0,0,0,0,0,0,0,0
480142,0,0,0,0,0,0,0,0,0,0
480144,13,0,6,0,14,0,0,7,3,0
480145,9,23,0,0,0,0,0,0,6,0
480146,0,0,0,0,0,0,0,0,0,0
480147,0,0,13,0,11,0,0,0,14,42
480148,10,10,10,10,10,10,10,10,10,10
480149,0,10,0,0,36,18,0,0,0,0
480150,0,0,0,15,0,0,0,0,0,0
480151,0,0,0,0,0,0,0,0,0,0
480152,2,2,2,2,2,2,2,2,2,2
480153,0,0,0,0,0,0,6,0,29,0
480154,0,0,14,0,0,0,0,0,0,0
480155,9,15,21,13,9,9,11,24,13,18
480156,2,2,2,2,2,2,2,2,2,12
480157,0,15,0,0,0,0,11,0,0,0
480158,0,10,0,0,0,0,0,20,2,0
480159,7,0,0,11,20,0,0,30,9,0
480160,0,24,14,36,19,6,37,27,0,27
480161,12,0,13,14,0,0,0,0,0,0
480163,0,10,0,26,15,0,0,13,23,0
480164,15,32,0,0,0,0,0,0,0,0
480165,19,19,19,19,19,19,19,19,19,19
480166,0,0,0,0,0,0,0,0,0,0
480167,15,25,19,0,8,18,6,19,0,0
480168,0,0,0,0,0,0,0,0,0,0
480169,5,16,14,13,20,34,16,26,30,18
480170,4,10,12,18,30,4,4,4,4,4
480171,18,18,18,18,18,18,18,18,18,18
480172,6,6,6,6,6,6,6,6,6,6
480173,1,1,1,1,1,1,1,1,1,1
480174,38,38,38,38,38,38,38,38,38,38
480175,20,20,20,20,20,20,20,20,20,20
480176,0,0,0,0,0,0,0,0,0,0
480177,11,12,11,36,11,21,11,19,11,16
480178,34,0,0,0,0,21,12,0,0,0
480179,32,32,32,32,32,32,32,32,32,32
480180,25,25,25,25,25,25,25,25,25,25
480181,0,0,0,0,0,0,0,0,0,0
480182,0,0,0,0,24,0,12,21,0,0
480183,0,0,21,16,19,11,0,13,18,19
480184,6,6,6,6,6,6,6,6,6,6
480185,16,0,18,20,19,31,19,49,17,11
480186,0,0,0,0,0,0,0,0,0,0
480187,28,0,25,12,0,16,21,16,21,0
480188,0,0,0,0,0,0,0,0,0,0
480189,0,26,0,0,18,0,0,0,0,0
480190,4,0,0,0,0,12,0,0,0,0
480191,0,0,20,0,32,0,0,0,0,0
480192,11,0,0,24,0,0,0,19,0,17
480193,0,0,0,0,0,0,0,0,0,0
480194,33,33,33,33,33,33,33,33,33,33
480195,13,13,13,13,13,13,13,13,13,13
480196,0,0,13,0,0,0,0,0,0,0
480197,10,10,10,14,21,21,15,24,10,18
480198,0,0,11,0,0,0,23,0,0,0
480199,31,31,31,31,31,31,31,31,31,31
480200,0,0,0,10,17,0,0,0,0,0
480201,0,0,0,0,0,0,0,0,0,0
480202,0,0,0,17,20,0,0,23,0,0
480203,19,2,0,31,0,25,6,0,21,35
480204,0,38,0,0,0,0,0,22,0,0
480205,0,9,0,15,22,0,0,0,34,0
480206,16,16,16,16,16,16,16,16,16,16
480207,0,0,0,0,0,0,0,0,4,0
480208,4,0,0,0,18,0,0,15,0,0
480209,32,32,32,32,32,32,32,32,32,32
480210,3,0,0,0,0,0,0,0,0,10
480211,8,0,44,0,0,0,0,0,0,0
480212,19,0,0,0,0,24,0,9,4,13
480213,0,0,0,0,0,0,19,0,26,0
480215,0,0,11,0,0,0,0,0,0,0
480216,0,0,0,0,0,0,0,0,0,0
480217,0,28,11,4,0,18,0,15,0,0
480218,0,19,16,0,14,23,11,36,14,0
480219,0,0,0,0,0,0,0,0,0,0
480220,0,3,10,0,0,0,0,11,10,0
480221,14,14,14,18,17,14,14,14,14,14
480222,15,10,14,8,9,18,30,10,14,22
480223,18,18,18,18,18,18,18,18,18,18
480224,0,0,0,0,0,0,0,0,0,0
480225,0,0,0,0,0,0,0,0,0,0
480226,0,0,0,22,0,0,0,0,0,34
480227,0,0,0,0,0,0,0,0,0,0
480228,0,0,0,0,0,0,0,0,0,0
480229,13,9,0,31,0,0,12,7,0,0
480230,0,0,0,20,0,0,30,0,0,16
480231,1,1,1,1,1,1,1,1,1,1
480232,0,0,0,0,0,0,0,0,0,0
480233,0,27,0,20,21,2,0,17,0,0
480234,14,0,10,21,0,0,10,0,0,0
480235,0,0,0,0,0,0,0,25,0,29
480236,19,19,19,19,19,19,19,19,19,19
480237,13,13,13,13,13,13,13,13,13,13
480238,23,0,12,0,0,0,0,0,0,0
480239,23,23,23,23,23,23,23,23,23,23
480240,27,0,0,0,0,0,20,0,28,32
480241,13,18,19,0,0,0,0,8,0,0
480242,0,0,0,9,0,0,0,0,0,0
480243,22,14,0,10,0,18,0,0,34,5
480244,30,30,30,30,30,30,30,30,30,30
480246,20,20,20,20,20,20,20,20,20,20
480247,0,0,0,0,0,0,0,0,0,0
480248,0,0,23,0,0,0,0,0,0,0
480250,0,0,15,0,0,0,20,0,0,0
480251,5,0,0,0,16,6,0,7,0,17
480252,0,0,0,0,0,0,0,0,0,0
480253,0,0,24,12,19,6,16,18,11,21
480254,26,0,0,0,11,21,0,17,22,29
480255,16,16,16,16,23,36,26,16,18,18
480256,0,9,0,15,0,11,0,0,0,0
480257,4,4,4,4,4,4,4,4,4,4
480258,10,0,21,20,0,20,15,0,11,0
480259,16,0,3,7,17,0,18,21,13,20
480260,15,0,0,0,7,12,0,0,16,17
480261,0,0,0,0,0,0,0,0,0,0
480262,0,0,0,0,0,0,0,0,0,0
480263,25,0,0,8,0,8,9,0,12,0
480264,11,11,11,11,11,11,11,11,11,11
480265,0,0,0,0,0,0,0,0,0,0
480266,0,15,0,0,0,0,6,6,0,0
480267,13,0,0,20,0,6,0,0,17,12
480268,10,0,0,0,0,0,0,19,0,25
480270,3,3,3,3,3,3,3,3,3,3
480271,0,0,0,0,0,0,0,0,0,0
480272,0,0,0,0,0,0,0,0,0,0
480273,0,0,0,0,5,0,0,0,0,0
480274,0,0,0,0,0,0,0,0,0,0
480275,0,0,0,0,0,0,10,4,0,0
480276,8,0,20,18,5,11,0,0,0,0
480277,0,0,10,16,0,0,0,0,14,0
480278,0,7,0,0,0,0,0,0,25,0
480279,0,0,0,0,0,2,0,0,0,0
480280,0,24,0,0,0,0,16,0,7,10
480281,7,8,0,0,6,11,0,24,0,10
480282,0,0,0,0,0,0,0,0,0,0
480283,10,10,10,10,10,10,10,10,10,10
480284,0,0,0,0,0,17,0,0,0,5
480285,0,0,0,0,0,14,8,0,0,0
480286,21,21,21,21,21,21,21,21,21,21
480287,0,10,0,0,0,0,0,0,0,0
480288,7,0,0,0,0,22,0,0,6,0
480289,8,8,8,8,8,8,17,8,8,8
480290,0,11,0,26,11,14,0,0,0,0
480291,8,23,18,30,40,19,22,20,28,12
480292,0,0,0,0,0,2,0,0,0,0
480293,9,9,17,10,6,19,16,2,20,11
480294,0,45,15,17,0,16,0,8,0,2
480295,0,0,0,12,0,0,24,0,19,0
480296,33,33,33,33,33,33,33,33,33,33
480297,15,25,0,11,0,0,0,0,15,0
480298,0,0,17,14,9,10,0,0,0,17
480299,8,0,13,0,15,0,0,4,0,0
480300,0,0,0,0,0,13,8,14,14,0
480301,13,0,0,30,13,0,0,32,0,0
480302,20,0,0,0,0,0,34,0,0,14
480303,18,16,0,0,17,0,0,0,19,24
480304,0,0,0,0,0,0,0,0,0,0
480305,0,0,0,21,20,0,0,0,0,11
480306,16,0,0,0,0,0,23,0,0,0
480307,0,0,0,0,0,0,0,0,0,0
480308,0,0,0,0,0,0,0,0,0,0
480309,13,13,13,13,13,13,13,13,13,13
480310,0,0,6,0,0,0,0,0,0,14
480311,0,0,12,0,0,0,15,23,10,0
480312,0,0,0,0,16,0,27,0,0,26
480313,0,0,11,10,0,0,13,0,0,0
480314,0,0,11,19,0,6,11,0,0,0
480315,0,0,0,0,0,0,0,0,0,0
480316,1,1,1,1,1,1,1,1,1,1
480317,0,0,0,0,0,0,19,0,13,0
480318,17,17,17,17,17,17,17,17,17,17
480319,0,0,0,0,12,0,0,0,0,0
480320,0,0,0,0,0,0,0,0,0,0
480321,13,0,21,0,0,22,0,21,16,0
480322,19,0,18,0,10,0,24,0,0,12
480323,12,32,11,11,11,11,11,11,34,11
480325,0,0,0,0,0,0,0,0,0,0
480326,23,22,13,0,24,0,13,25,13,0
480327,21,20,0,0,19,8,8,21,0,0
480328,0,0,0,0,0,24,0,0,0,0
480329,17,0,0,0,0,0,0,0,0,0
480330,0,0,0,0,0,0,0,0,0,7
480331,19,19,19,19,19,19,19,19,19,19
480332,0,0,0,0,0,0,0,0,0,0
480333,0,0,0,0,0,0,0,0,0,0
480334,0,0,0,0,0,19,0,0,0,0
480335,0,0,0,0,0,0,0,0,0,0
480336,31,31,31,31,31,31,31,31,31,31
480337,16,16,16,16,16,16,16,16,16,16
480338,21,15,34,23,17,16,22,24,9,17
480339,0,0,0,12,0,0,0,0,0,0
480340,0,0,0,0,0,0,0,0,0,0
480341,8,8,8,8,8,8,8,8,8,8
480342,0,0,0,0,0,0,0,0,0,0
480343,0,0,11,0,0,0,0,0,0,20
480344,25,25,25,25,25,25,25,25,25,25
480345,0,0,0,0,0,0,0,7,0,0
480346,0,0,27,0,16,35,17,0,22,0
480347,0,0,0,0,0,13,0,0,0,0
480348,24,24,24,24,24,24,24,24,24,24
480349,21,21,21,21,21,21,21,21,21,21
480350,20,20,20,20,20,20,20,20,20,20
480352,11,11,24,11,11,20,11,11,11,16
480353,10,10,10,10,10,10,10,10,10,10
480354,0,0,0,0,0,0,0,0,0,0
480355,0,0,0,2,0,0,0,0,0,0
480356,13,9,5,9,19,11,11,9,13,9
480357,0,0,8,0,0,0,0,0,0,0
480358,0,0,33,0,0,0,9,21,0,0
480359,0,0,0,0,0,0,0,0,0,0
480360,7,19,33,0,21,0,21,23,15,0
480361,19,19,19,19,19,19,19,19,19,19
480362,0,0,0,0,0,0,0,0,0,0
480363,14,14,14,19,14,14,14,14,14,14
480364,0,0,0,0,1,12,0,0,0,7
480365,5,5,5,5,5,5,5,5,5,5
480366,15,39,19,18,15,36,18,15,15,23
480367,0,0,0,0,0,0,0,0,0,0
480368,18,18,18,18,19,20,18,18,35,18
480369,10,0,0,0,0,0,16,17,16,13
480370,24,24,24,24,24,24,24,24,24,24
480371,30,30,30,30,30,30,30,30,30,30
480372,27,27,27,27,27,27,27,27,27,27
480373,30,19,15,0,0,8,0,0,0,0
480374,0,0,0,0,0,0,0,0,0,0
480375,0,8,0,3,13,0,0,14,0,18
480376,17,0,0,0,0,0,0,14,14,0
480377,30,0,9,20,0,12,12,14,0,12
480378,0,0,0,0,0,0,6,0,0,19
480379,0,0,0,0,0,0,0,0,0,0
480380,0,0,5,14,0,9,11,22,0,0
480381,12,13,7,0,0,4,0,0,14,15
480382,0,12,0,0,0,0,0,0,17,0
480383,24,11,21,6,3,14,19,9,10,26
480384,7,7,7,7,7,7,7,7,7,7
480385,0,0,12,0,0,14,0,0,0,0
480386,0,0,0,0,27,16,0,19,0,0
480387,19,19,19,19,19,19,19,19,19,19
480388,16,16,16,16,16,16,16,16,16,16
480389,13,6,0,20,46,7,14,22,12,17
480390,32,32,32,32,32,32,32,32,32,32
480391,0,0,0,0,0,0,0,0,0,0
480392,17,0,0,0,18,2,0,0,0,0
480393,0,0,0,0,0,10,0,0,0,0
480394,15,14,0,8,0,0,0,18,0,0
480395,17,11,0,0,30,0,11,12,0,0
