ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
370292,0,0,0,0,0,0,0,0,0,0
370293,15,15,15,15,15,15,15,15,15,15
370294,0,0,0,19,0,0,0,0,0,0
370295,0,0,0,0,0,15,0,0,0,0
370296,11,11,11,11,11,11,11,11,11,11
370297,0,0,0,0,0,0,0,0,0,0
370298,0,0,0,0,0,0,0,0,0,0
370299,13,0,0,0,0,0,0,0,0,0
370300,24,24,24,24,24,24,24,24,24,24
370301,0,0,0,0,0,0,0,0,0,0
370302,0,0,0,0,0,0,0,0,0,0
370303,0,0,0,0,0,0,0,25,0,0
370304,0,0,0,0,0,0,0,0,0,0
370305,0,0,0,0,0,0,0,0,0,0
370306,10,20,20,0,0,18,0,9,0,0
370307,0,0,20,0,0,0,0,0,0,0
370308,0,0,0,0,0,0,0,0,0,22
370309,0,0,0,0,0,0,0,0,0,0
370310,0,0,0,0,0,0,0,0,0,0
370311,15,15,15,15,15,15,15,15,15,15
370312,0,4,10,9,11,27,0,13,28,0
370313,0,0,0,0,0,0,0,0,0,0
370314,0,0,0,0,0,0,0,0,0,0
370315,35,0,21,0,0,0,0,0,0,0
370316,0,0,0,0,0,0,0,0,0,0
370317,15,15,15,15,15,15,15,15,15,15
370318,0,0,0,0,0,0,0,0,0,0
370319,0,0,0,0,7,0,0,0,0,0
370320,0,0,0,0,0,0,0,0,0,0
370321,0,7,0,0,0,0,0,0,0,0
370322,10,0,0,0,0,8,0,0,0,0
370323,25,25,25,25,25,25,25,25,25,25
370324,13,13,13,13,13,13,13,13,13,13
370325,22,22,22,22,22,22,22,22,22,22
370326,0,0,0,0,0,0,0,0,0,0
370327,0,0,0,0,0,0,0,0,0,0
370328,34,34,34,34,34,34,34,34,34,34
370329,14,14,14,14,14,14,14,14,14,14
370330,0,0,0,0,0,0,0,0,0,0
370331,6,6,6,6,6,6,6,6,6,6
370332,0,0,0,0,0,0,0,0,0,0
370333,18,18,18,18,18,18,18,18,18,18
370334,9,5,13,23,16,0,28,15,19,21
370335,0,0,0,0,0,0,0,0,0,0
370336,0,0,0,0,0,0,0,0,13,0
370337,0,0,0,0,0,0,0,0,0,0
370338,0,0,0,0,0,0,0,0,0,0
370339,18,18,18,18,18,18,18,18,18,18
370340,0,0,0,0,0,0,0,0,0,0
370341,0,0,0,0,7,0,0,0,0,0
370342,0,0,0,0,0,0,0,0,0,11
370343,23,23,23,23,23,23,23,23,23,23
370344,0,0,0,16,0,0,0,0,0,21
370345,0,0,0,0,11,0,22,0,0,0
370346,10,10,10,10,10,10,10,10,10,10
370347,36,0,0,16,0,0,16,11,0,40
370348,0,0,0,0,0,0,0,0,0,0
370349,0,0,0,0,0,0,0,0,0,0
370350,0,0,0,0,0,26,0,0,0,0
370352,11,11,11,11,11,11,11,11,11,11
370353,0,0,0,0,0,0,0,0,0,0
370354,0,6,0,0,0,0,0,0,0,0
370355,0,0,0,0,0,0,0,0,0,0
370356,15,15,15,15,15,15,15,15,15,15
370357,19,19,19,19,19,19,19,19,19,19
370358,16,16,16,16,16,16,16,16,16,16
370359,25,25,25,25,25,25,25,25,25,25
370360,0,0,0,0,0,14,0,0,0,0
370361,0,0,0,0,0,0,0,0,0,0
370362,0,0,0,0,0,10,0,0,0,0
370363,0,0,0,0,0,0,0,0,0,0
370364,25,25,25,25,25,25,25,25,25,25
370365,9,9,12,14,28,33,20,17,14,9
370366,25,0,0,0,0,0,0,0,0,0
370367,0,7,9,12,20,0,19,0,0,0
370368,0,0,0,0,0,0,0,0,0,0
370369,0,0,18,0,0,0,0,0,0,0
370370,0,0,0,0,0,0,0,0,0,0
370371,0,0,0,0,0,0,0,0,0,0
370372,0,0,0,0,0,0,0,0,0,0
370373,0,0,0,0,0,0,0,0,10,0
370374,0,0,0,0,0,22,0,0,0,0
370375,0,0,0,0,0,0,0,0,0,0
370376,0,0,0,16,0,0,0,0,0,0
370377,18,0,0,0,0,0,0,0,0,0
370378,0,0,0,0,0,0,0,0,0,0
370379,0,0,0,0,0,0,0,0,0,0
370380,0,0,8,0,0,0,0,0,0,0
370381,15,15,15,15,15,15,15,15,15,15
370382,0,0,0,0,0,0,0,21,0,0
370383,16,0,0,34,0,0,42,0,0,17
370384,0,0,0,0,0,0,0,0,0,0
370385,0,0,0,0,0,0,0,0,0,0
370386,30,30,30,30,30,30,30,30,30,30
370387,28,0,0,0,0,0,0,0,0,0
370388,0,0,0,0,0,0,0,0,0,0
370389,0,0,0,0,0,0,30,0,0,0
370390,24,0,0,0,0,0,0,0,0,0
370391,22,22,22,22,22,22,22,22,22,22
370393,0,0,0,0,0,0,0,0,0,0
370394,0,0,18,0,0,0,0,0,0,0
370395,11,11,11,11,11,11,11,11,11,11
370396,0,15,0,0,0,0,0,0,0,6
370397,10,10,10,10,10,10,10,10,10,10
370398,17,16,37,17,20,26,13,9,17,9
370399,19,11,18,18,4,8,12,14,27,4
370400,32,32,32,32,32,32,32,32,32,32
370401,15,15,15,15,15,15,15,15,15,15
370402,16,16,16,16,16,16,16,16,16,16
370403,0,0,0,0,0,0,2,0,0,0
370404,0,0,0,0,0,0,0,0,0,0
370405,24,24,24,24,24,24,24,24,24,24
370406,0,0,0,0,0,0,0,0,0,0
370407,20,20,20,20,20,20,20,20,20,20
370408,0,27,22,24,17,17,17,14,4,13
370409,0,0,0,0,0,0,0,0,0,0
370410,0,0,0,0,0,0,0,0,0,0
370411,0,0,0,9,0,8,0,0,0,0
370412,9,9,9,9,9,9,9,9,9,9
370413,11,11,11,11,11,11,11,11,11,11
370414,13,13,13,13,13,13,13,13,13,13
370415,18,18,18,18,18,18,18,18,18,18
370416,0,7,0,0,0,0,0,0,0,0
370417,0,0,0,0,0,0,0,0,0,0
370418,12,0,0,0,9,9,0,0,0,0
370419,0,0,0,0,0,0,0,0,0,0
370420,0,0,0,0,0,0,0,0,0,0
370421,0,0,0,0,0,0,0,0,0,0
370422,0,0,0,0,0,0,0,0,0,0
370423,18,0,16,0,0,0,0,5,0,0
370424,0,0,0,0,0,0,0,0,0,0
370425,0,0,0,0,0,0,0,0,0,0
370427,0,0,0,0,19,0,0,0,27,0
370428,21,21,21,21,21,21,21,21,21,21
370429,7,0,0,0,0,0,0,0,0,0
370430,23,11,0,22,0,13,19,0,0,0
370431,0,0,0,0,11,0,0,0,0,0
370432,0,5,0,0,32,0,0,17,0,0
370433,20,20,20,20,20,20,20,20,23,20
370434,0,0,0,0,0,0,0,0,0,0
370435,16,16,16,16,16,16,16,16,16,16
370436,0,0,0,0,0,0,0,0,0,0
370437,0,0,0,0,0,0,0,0,0,0
370438,20,20,20,20,20,20,20,20,20,20
370439,0,0,0,0,0,0,0,0,0,0
370440,26,0,0,0,0,0,0,0,0,0
370441,0,0,0,0,0,0,0,0,0,0
370442,0,0,0,0,18,0,0,0,0,0
370443,24,24,24,24,24,24,24,24,24,24
370444,0,0,0,0,0,0,0,0,0,0
370445,0,0,0,0,0,0,0,0,0,0
370446,3,3,3,3,3,3,3,3,3,3
370447,0,0,0,0,0,0,0,0,15,12
370448,7,0,0,0,0,0,0,0,0,0
370449,0,0,8,0,0,0,0,0,0,7
370450,2,2,2,2,2,2,2,2,2,2
370451,0,0,0,0,0,0,0,0,0,0
370452,0,0,0,0,0,0,0,0,0,0
370453,0,0,0,0,0,0,0,0,14,0
370454,0,0,0,0,0,0,0,0,0,0
370455,0,0,0,0,0,0,0,0,0,0
370456,0,0,0,24,0,8,0,0,0,0
370457,0,0,0,0,0,16,0,0,0,0
370458,0,0,0,0,0,0,0,0,0,0
370459,29,29,29,29,29,29,29,29,29,29
370460,0,0,0,0,20,0,0,0,0,0
370462,0,8,0,0,0,0,0,0,0,0
370463,22,22,22,22,22,22,22,22,22,22
370464,0,0,0,0,0,0,0,0,0,0
370465,0,0,0,0,0,0,0,0,0,0
370466,0,0,0,0,0,0,0,0,0,0
370467,0,0,0,0,0,0,0,0,7,0
370468,17,17,17,17,17,17,17,17,17,17
370469,22,22,22,22,22,22,22,22,22,22
370470,0,0,0,0,0,0,0,0,0,0
370471,0,0,0,0,0,0,0,0,0,0
370472,0,0,0,0,0,0,0,0,0,16
370473,0,0,0,13,0,7,0,0,0,0
370474,6,6,6,6,6,6,6,6,6,6
370475,0,0,0,0,0,0,0,0,0,0
370476,28,28,28,28,28,28,28,28,28,28
370477,0,0,0,0,0,0,0,0,0,0
370478,0,0,0,0,0,0,0,0,0,0
370479,0,0,0,0,0,0,0,0,0,0
370480,0,0,0,0,0,0,0,0,0,0
370481,0,0,0,0,0,0,0,0,0,0
370482,0,0,0,0,0,0,0,0,0,0
370483,22,22,22,22,22,22,22,22,22,22
370484,4,0,0,0,0,23,0,0,0,0
370485,0,0,0,0,0,0,0,0,0,0
370486,0,0,0,0,0,0,0,0,0,0
370487,0,10,0,3,0,15,0,0,0,0
370488,0,0,0,0,0,0,0,0,0,0
370489,13,0,0,22,0,0,0,0,0,0
370490,13,13,13,13,13,13,13,13,13,13
370491,0,0,0,0,0,0,0,0,0,0
370492,0,0,0,0,0,0,0,0,0,0
370493,0,0,23,0,0,0,0,0,22,25
370494,0,0,0,0,0,0,0,0,0,0
370495,0,0,0,11,0,0,0,0,0,0
370496,22,0,0,0,0,28,13,0,0,0
370497,0,0,0,0,0,0,0,0,0,0
370498,26,37,16,18,24,10,13,13,42,17
370499,21,0,21,0,0,13,0,0,22,0
370500,25,25,25,25,25,25,25,25,25,25
370501,2,2,2,2,2,2,2,2,2,2
370502,0,0,18,0,0,0,0,0,0,8
370503,4,4,4,4,4,4,4,4,4,4
370504,0,0,0,0,0,0,0,0,0,0
370505,0,0,0,0,0,0,0,0,0,0
370506,0,0,0,0,5,0,0,0,0,0
370507,0,11,0,0,0,0,0,0,0,0
370508,0,0,0,0,0,0,0,0,0,0
370509,0,0,34,0,10,17,0,0,0,0
370510,0,0,0,0,0,0,0,0,0,0
370511,0,0,0,0,0,0,0,0,0,0
370512,0,0,0,0,0,0,0,0,0,0
370513,0,0,0,0,0,0,0,0,0,0
370514,0,0,0,0,0,0,0,0,0,0
370515,0,0,0,0,0,0,0,0,0,0
370516,11,11,11,11,11,11,11,11,11,11
370517,0,0,0,0,0,0,0,0,0,0
370518,8,8,8,8,8,14,8,8,8,8
370519,0,0,0,0,0,0,0,0,0,0
370520,13,13,13,13,13,13,13,13,13,13
370523,0,0,0,0,0,0,0,0,0,0
370524,0,0,0,0,0,0,0,0,0,0
370525,0,0,0,0,0,0,0,0,0,0
370526,0,0,0,0,0,0,13,0,0,0
370527,0,0,0,0,0,0,0,0,0,0
370528,0,0,0,0,0,0,0,0,0,0
370529,0,0,0,0,0,0,0,0,0,0
370530,0,0,0,0,0,0,0,0,0,0
370531,0,0,0,0,0,0,0,0,0,0
370532,0,0,0,0,0,0,0,0,0,0
370533,20,20,20,20,20,20,20,20,20,20
370534,0,0,0,0,0,0,0,0,0,0
370535,0,0,0,0,0,0,0,0,0,0
370536,21,30,10,30,20,21,26,15,0,4
370537,0,0,0,0,0,0,0,0,0,0
370538,0,16,0,0,16,0,0,0,0,0
370539,0,28,0,0,0,0,0,41,20,0
370540,10,10,10,10,10,10,10,10,10,10
370541,0,0,0,0,0,0,0,0,13,0
370542,0,0,0,0,0,0,0,0,0,0
370543,0,0,0,0,0,0,0,0,0,0
370544,26,0,0,15,0,0,0,16,13,10
370545,0,0,0,0,0,0,0,0,0,0
370546,0,0,8,0,0,0,0,0,0,0
370547,11,11,11,11,11,11,11,11,11,11
370548,0,0,0,0,0,0,0,0,0,0
370549,0,0,0,0,0,0,0,0,0,0
370550,0,0,0,0,0,0,0,0,0,0
370551,0,0,0,0,0,0,0,0,0,0
370552,0,0,0,0,0,0,0,0,0,0
370553,25,0,16,30,0,0,0,19,0,0
370554,0,0,0,0,0,0,0,0,0,0
370555,17,17,17,17,17,17,17,17,17,17
370556,0,0,0,0,0,0,0,0,0,0
370557,0,0,0,0,0,0,0,0,0,0
370558,12,0,0,0,17,24,0,0,0,27
370559,0,0,0,0,0,0,0,0,0,0
370560,32,0,0,0,0,0,0,0,0,0
370561,4,4,4,4,4,4,4,4,4,4
370562,0,0,0,0,0,0,0,0,0,0
370563,0,0,0,0,0,0,0,0,0,0
370564,0,0,27,3,0,0,0,6,0,0
370565,0,0,0,0,0,0,0,0,0,0
370566,15,15,15,15,15,15,15,15,15,15
370567,0,0,0,0,0,0,0,0,0,0
370568,0,0,0,0,0,0,0,0,0,0
370569,0,0,0,0,0,0,0,0,0,0
370570,4,0,0,0,0,0,0,0,0,0
370571,0,0,0,0,0,0,0,0,0,0
370572,16,16,16,16,16,16,16,16,16,16
370573,0,0,0,0,0,0,0,0,0,0
370574,0,0,0,0,42,0,0,0,0,0
370575,0,0,0,21,0,0,22,0,0,0
370576,0,0,0,0,0,0,0,0,0,0
370577,0,0,0,0,0,0,0,0,0,0
370578,0,0,0,0,0,0,0,0,0,0
370579,0,0,0,0,0,0,0,16,0,0
370580,0,0,0,0,0,0,0,0,0,0
370581,18,18,18,18,18,18,18,18,18,18
370582,0,0,0,0,0,0,0,0,0,0
370583,20,20,20,20,20,20,20,20,20,20
370584,0,0,0,0,0,0,0,0,0,0
370585,0,0,0,0,0,0,0,0,0,0
370586,0,0,0,0,0,0,22,0,0,0
370587,12,12,12,12,12,12,12,12,12,12
370588,20,20,20,20,20,20,20,20,20,20
370589,0,0,0,0,0,0,0,0,0,0
370590,0,0,0,0,0,0,0,0,0,0
370591,0,0,0,5,0,0,9,0,0,0
370592,5,5,5,5,5,5,5,5,5,5
370593,21,0,0,0,0,0,0,0,0,0
370594,0,0,0,0,0,0,0,0,0,0
370595,0,0,0,0,0,0,0,0,0,0
370596,5,27,30,8,9,22,8,11,17,14
370597,0,34,20,0,0,0,0,0,0,0
370598,0,0,0,0,0,0,0,0,0,0
370599,0,16,12,17,0,0,0,0,10,9
370600,0,0,0,0,0,0,0,0,0,0
370601,0,0,0,0,7,0,0,0,34,0
370602,0,0,0,0,0,0,0,0,0,0
370603,0,0,0,17,15,11,0,0,0,0
370604,22,22,22,22,22,22,22,22,22,22
370605,0,11,8,0,15,4,7,14,39,6
370606,13,13,13,13,13,13,13,13,13,13
370607,0,0,0,0,0,0,0,0,0,0
370608,0,0,0,24,0,0,0,0,0,0
370609,0,0,0,0,0,0,0,0,0,0
370610,7,7,7,7,7,7,7,7,7,7
370611,15,15,15,15,15,15,15,15,15,15
370612,0,0,0,0,0,0,0,0,0,0
370613,24,12,12,16,12,18,9,30,14,5
370614,9,12,21,0,0,0,0,0,0,0
370615,28,28,28,28,28,28,28,28,28,28
370616,0,0,0,17,0,0,0,0,0,0
370617,0,0,0,35,22,0,0,19,5,12
370618,0,0,19,0,0,0,0,0,11,0
370619,0,0,0,10,0,0,0,0,0,0
370620,0,0,0,0,0,0,0,0,0,0
370621,0,0,0,0,0,0,0,0,0,0
370622,0,0,0,0,0,0,0,0,0,0
370623,16,16,16,16,16,16,16,16,16,16
370624,0,0,0,0,0,0,0,0,0,0
370625,0,0,0,0,0,0,11,0,0,0
370626,0,0,0,0,0,0,0,0,0,0
370627,37,26,0,22,27,0,25,7,0,0
370628,42,0,0,0,0,0,10,0,0,21
370629,0,0,0,0,0,0,0,0,0,0
370630,0,0,0,0,0,0,0,0,0,12
370631,8,0,4,14,24,33,7,19,16,30
370632,10,10,10,10,10,10,10,10,10,10
370633,4,17,16,0,15,0,20,0,24,0
370634,0,0,0,0,0,0,0,0,0,0
370635,0,15,0,0,0,0,0,0,0,0
370636,0,0,0,0,0,23,0,0,0,9
370637,0,0,0,0,0,0,0,0,0,0
370638,0,0,0,0,0,0,0,0,0,0
370639,0,0,0,0,0,0,0,0,0,0
370640,0,0,0,0,0,0,0,0,0,0
370641,14,14,14,14,14,14,14,14,14,14
370642,0,0,0,0,0,0,0,0,0,0
370643,21,9,4,10,12,14,12,18,26,7
370644,0,0,0,0,0,0,0,0,0,0
370645,14,0,0,0,0,0,0,16,0,0
370646,0,0,0,0,0,0,0,0,0,0
370647,0,0,0,0,0,0,10,0,0,0
370648,13,32,13,13,13,13,13,13,13,13
370649,0,0,0,0,0,0,0,0,0,0
370650,0,0,0,0,0,0,0,0,0,0
370651,0,0,0,0,0,0,0,0,0,0
370652,0,17,0,0,0,0,0,0,0,0
370653,0,0,0,0,0,0,0,0,0,0
370654,19,19,19,19,19,19,19,19,19,19
370655,0,0,0,0,0,0,0,0,0,0
370656,26,21,14,14,14,19,28,14,14,14
370657,0,0,0,14,0,13,0,0,0,0
370658,26,26,26,26,26,26,26,26,26,26
370659,0,0,0,0,0,0,0,0,0,0
370660,0,0,0,0,0,0,0,26,0,14
370661,0,0,0,0,0,0,0,6,0,0
370662,0,0,0,0,0,0,0,0,0,0
370663,0,0,0,0,0,0,0,0,0,18
370664,0,0,0,0,0,23,0,0,0,0
370665,0,0,0,0,0,0,0,0,0,0
370666,12,12,12,12,12,12,12,12,12,12
370667,0,0,0,0,0,0,0,0,0,0
370668,31,4,10,5,0,18,0,0,16,0
370669,0,0,0,0,0,0,0,0,0,0
370670,0,0,0,0,0,0,0,0,0,0
370671,0,0,0,0,0,0,0,0,0,33
370672,16,0,0,9,0,0,0,7,24,0
370673,8,0,0,0,0,0,0,0,0,0
370674,0,0,0,0,0,0,0,0,0,0
370675,8,23,26,12,14,13,5,38,10,22
370676,7,13,0,16,33,23,30,14,26,17
370677,0,0,0,0,0,0,0,0,0,0
370678,0,0,0,0,0,0,11,0,34,0
370679,0,0,0,0,0,0,0,0,0,0
370680,0,0,0,16,0,16,10,0,18,0
370681,0,0,0,0,0,0,0,0,0,0
370682,4,4,4,4,4,4,4,4,4,4
370683,12,17,11,23,0,0,13,0,20,25
370684,0,0,0,0,0,0,0,0,0,0
370685,0,0,0,0,0,12,0,0,0,0
370686,0,0,10,0,0,0,0,0,0,0
370687,24,28,20,12,20,20,14,20,7,17
370688,0,0,0,0,0,0,0,0,15,0
370689,0,0,0,0,0,0,0,0,0,0
370690,6,6,6,6,6,6,6,6,6,6
370691,0,0,0,0,0,0,0,0,0,0
370692,19,19,19,19,19,19,19,19,19,19
370693,20,20,20,20,20,20,20,20,20,20
370694,0,0,0,0,0,0,0,0,0,0
370695,0,0,0,0,0,25,0,0,4,0
370696,0,0,0,0,0,0,0,0,0,0
370697,0,0,0,0,0,0,0,0,0,0
370698,0,0,0,0,0,0,0,0,0,0
370699,0,0,0,0,0,0,0,0,0,0
370700,0,0,0,0,0,0,0,0,0,0
370701,0,0,0,0,0,0,0,0,0,0
370702,0,0,0,0,0,0,0,0,0,0
370703,0,0,0,0,0,0,0,0,0,0
370704,0,0,0,0,8,0,0,0,0,6
370705,9,9,9,9,9,9,9,9,9,9
370706,0,0,0,0,0,0,0,0,0,0
370707,0,0,0,0,0,0,0,0,0,0
370708,0,0,0,0,0,0,0,19,0,0
370709,24,24,24,24,24,24,24,24,24,24
370710,0,0,0,0,0,0,0,0,0,0
370711,20,20,20,20,20,20,20,20,20,20
370712,0,0,0,0,0,0,0,0,0,0
370713,5,5,5,5,5,5,5,5,5,5
370714,0,0,0,0,0,0,0,0,0,0
370715,0,0,0,0,0,13,0,0,0,0
370716,14,14,14,14,14,14,14,14,14,14
370717,22,22,22,22,22,22,22,22,22,22
370718,0,0,0,0,0,0,0,0,0,0
370719,30,18,44,11,21,11,10,21,14,0
370720,0,0,0,0,0,0,0,0,0,0
370721,34,34,34,34,34,34,34,34,34,34
370722,19,0,0,0,0,0,0,0,10,0
370724,25,14,4,0,17,10,9,17,11,0
370725,0,18,0,0,17,0,0,0,26,0
370726,11,20,0,16,0,24,0,13,11,0
370727,0,0,0,0,0,0,0,0,0,0
370728,0,0,0,0,0,0,24,0,0,0
370729,0,0,0,0,0,0,0,6,0,0
370730,0,0,0,0,0,34,0,0,0,3
370731,16,16,16,16,16,16,16,16,16,16
370732,15,23,18,2,9,29,6,10,0,0
370733,9,9,9,9,9,9,9,9,9,9
370734,15,28,16,7,15,15,31,18,0,14
370735,0,0,0,0,0,0,0,0,0,0
370736,0,10,0,65,0,10,12,0,0,0
370737,0,0,0,0,0,0,0,0,0,0
370738,0,0,0,0,0,0,0,0,0,0
370739,0,0,0,0,9,9,0,0,9,12
370740,0,0,0,0,0,0,0,0,0,0
370741,0,0,0,0,0,0,0,0,0,0
370742,0,0,19,0,0,29,0,0,0,0
370743,23,23,23,23,23,23,23,23,23,23
370744,11,0,10,0,0,0,0,0,11,0
370745,21,21,21,21,21,21,21,21,21,21
370746,15,15,15,15,15,15,15,15,15,15
370747,0,0,0,0,0,0,0,0,0,0
370748,0,0,0,0,0,8,0,0,0,0
370749,14,14,14,14,14,14,14,14,14,14
370750,26,26,26,26,26,26,26,26,26,26
370751,0,0,0,0,0,0,18,19,3,0
370752,0,0,0,0,0,0,0,0,0,0
370753,0,0,0,0,0,0,0,0,0,0
370754,9,0,0,0,0,0,0,0,0,0
370755,9,9,9,9,9,9,9,9,9,9
370756,15,15,15,15,15,15,15,15,15,15
370757,0,0,0,0,0,0,0,0,9,0
370758,0,0,0,0,0,0,0,0,0,0
370759,0,0,0,0,0,7,9,0,11,0
370760,0,20,0,0,0,9,0,9,9,0
370761,0,0,0,0,13,0,0,0,0,0
370762,0,0,0,0,0,0,0,0,0,0
370763,0,0,0,0,0,0,0,0,0,0
370764,0,0,0,0,17,0,0,30,0,0
370765,0,0,0,0,0,0,0,0,0,0
370766,0,0,0,0,0,0,0,0,0,0
370767,0,0,0,0,0,0,0,0,0,0
370768,0,0,0,0,0,0,0,0,0,0
370770,0,0,8,0,0,0,0,0,0,0
370771,18,18,18,18,18,18,18,18,18,18
370772,0,0,0,0,0,0,0,0,0,0
370773,0,0,0,0,0,0,0,0,0,0
370774,21,21,21,21,21,21,21,21,21,21
370775,0,0,0,0,0,0,0,0,0,0
370776,5,5,5,5,5,5,5,5,5,5
370777,26,0,7,17,25,10,0,10,17,17
370778,0,0,0,0,0,0,0,0,0,0
370779,0,0,0,0,0,10,0,0,0,0
370780,14,14,14,14,14,14,14,14,14,14
370781,0,0,0,0,0,0,0,0,0,0
370782,33,0,28,0,14,15,0,24,0,0
370783,0,0,0,0,0,0,0,0,0,0
370784,26,11,32,0,14,0,22,16,5,18
370785,0,0,0,0,0,6,0,0,0,0
370786,23,23,23,23,23,23,23,23,23,23
370787,11,11,11,11,11,11,11,11,11,11
370788,0,0,0,0,0,0,0,0,0,1
370789,0,0,0,0,0,0,0,0,0,0
370790,0,0,0,0,0,0,0,0,0,0
370791,0,0,0,0,0,0,0,0,0,0
370792,0,0,0,0,0,0,0,0,0,0
370793,0,0,0,0,0,0,0,0,0,0
370794,15,15,15,15,15,15,15,15,15,15
370795,12,12,12,12,12,12,12,12,12,12
370796,0,12,0,0,0,13,0,10,0,5
370797,26,26,26,26,26,26,26,26,26,26
370798,15,0,0,0,0,0,0,0,0,0
370799,19,19,19,19,19,19,19,19,19,19
370800,18,18,18,18,18,18,18,20,18,18
370801,0,0,0,0,0,0,0,0,0,0
370802,0,0,0,0,0,0,0,0,0,0
370803,0,0,30,0,0,0,0,0,0,0
370804,0,0,0,0,0,0,0,0,0,0
370805,0,16,0,0,3,25,0,0,8,4
370806,0,0,0,0,0,0,0,0,0,0
370808,5,5,5,5,5,5,5,5,5,5
370809,15,15,15,15,15,15,15,15,15,15
370810,0,0,0,0,0,0,0,0,0,0
370811,0,0,0,28,0,0,0,0,0,0
370812,0,0,0,0,0,0,0,0,0,0
370813,18,18,18,18,18,18,18,18,18,18
370814,12,0,0,0,0,28,13,8,0,29
370815,0,0,0,0,0,0,0,0,0,0
370816,18,18,18,18,18,18,18,18,18,18
370817,23,23,23,23,23,23,23,23,23,23
370818,0,0,0,0,0,0,0,0,0,0
370819,0,0,0,0,0,0,0,0,0,0
370820,0,0,0,0,0,0,0,0,0,0
370821,0,0,0,22,0,0,0,0,0,0
370822,0,0,0,0,0,0,0,0,0,0
370823,0,0,0,0,0,0,0,11,0,0
370824,0,0,0,0,0,0,0,0,0,0
370825,0,0,0,0,0,0,0,0,0,0
370826,0,23,0,9,0,0,0,0,0,0
370827,0,0,0,0,0,0,0,0,0,0
370828,33,33,33,33,33,33,33,33,33,33
370829,0,0,0,0,0,0,0,0,0,0
370830,0,0,0,0,0,0,0,0,0,12
370831,0,0,0,0,0,0,0,0,0,0
370832,0,0,0,0,0,0,0,0,0,0
370833,0,9,0,0,0,0,0,0,0,0
370834,6,15,14,4,0,14,12,0,0,0
370835,0,0,0,0,0,0,0,0,0,0
370836,0,0,0,0,0,0,0,0,0,16
370837,0,0,0,0,0,0,0,0,0,0
370838,0,0,0,0,0,0,0,0,0,0
370839,11,11,11,11,11,11,11,11,11,11
370840,22,22,22,22,22,22,22,22,22,22
370841,0,0,0,0,0,0,0,0,0,0
370842,16,16,16,16,16,16,16,16,16,16
370843,0,0,0,0,0,0,0,0,0,0
370844,0,0,0,0,0,0,0,0,0,0
370845,0,0,0,0,0,0,0,0,0,0
370846,0,0,0,0,16,0,0,0,0,0
370847,0,0,0,0,0,27,0,0,6,0
370848,0,0,0,0,0,0,0,0,0,0
370849,0,0,0,0,0,0,0,0,26,0
370850,0,0,0,0,0,0,0,0,0,0
370851,12,13,17,18,43,33,15,23,0,17
370852,0,0,0,0,0,0,0,0,0,0
370853,0,0,0,0,0,0,0,0,0,0
370854,15,15,15,15,15,15,15,15,15,15
370855,0,0,0,0,0,0,0,0,0,0
370856,9,9,9,9,9,9,9,9,9,9
370857,0,0,0,0,0,0,0,0,0,0
370858,0,0,0,0,0,10,0,0,0,0
370859,0,0,0,0,0,19,0,0,0,0
370860,0,0,0,0,0,0,0,0,0,0
370861,21,21,21,21,21,21,21,21,21,21
370862,33,20,7,13,7,0,13,13,17,36
370863,0,0,0,10,13,16,11,7,13,0
370864,0,0,0,0,0,0,0,0,0,0
370865,0,0,0,0,0,0,0,0,0,0
370866,22,22,22,22,22,22,22,22,22,22
370867,20,0,15,0,0,25,0,9,21,0
370868,0,0,0,0,0,0,0,0,0,0
370869,18,17,4,0,15,13,7,12,15,19
370870,0,0,0,0,0,0,0,0,0,0
370871,0,0,0,0,0,0,0,0,0,0
370872,0,0,0,0,0,0,0,0,0,0
370873,0,0,0,0,0,0,0,0,0,0
370874,16,16,16,16,16,16,16,16,16,16
370875,0,0,0,0,0,0,0,0,0,0
370876,7,7,7,7,7,7,7,7,7,7
370877,6,25,10,9,24,7,16,25,11,31
370878,0,0,0,0,0,0,0,0,0,0
370879,0,0,0,0,0,0,0,0,0,0
370880,0,11,0,0,8,0,0,0,0,0
370881,0,0,0,0,0,0,0,0,0,0
370882,24,24,24,24,24,24,24,25,24,24
370883,0,0,0,0,0,0,0,0,0,0
370884,11,11,11,11,11,11,11,11,11,11
370885,0,0,0,0,25,0,0,0,0,0
370886,0,0,0,0,0,0,0,0,0,0
370887,8,24,20,8,21,20,22,19,20,15
370888,14,0,0,0,0,0,0,0,0,0
370889,17,0,0,22,18,0,0,0,0,0
370890,0,0,0,0,0,0,0,0,0,0
370891,0,0,0,13,0,0,0,0,0,0
370892,0,0,0,0,0,0,0,0,12,0
370893,0,0,0,0,0,0,0,0,0,0
370894,16,16,16,16,16,16,16,16,16,16
370895,9,9,9,9,24,26,18,9,9,9
370896,19,0,0,22,17,12,19,0,23,15
370897,22,22,22,22,22,22,22,22,22,22
370898,0,0,0,0,0,0,0,0,0,0
370899,0,0,0,0,0,0,0,0,0,0
370900,11,11,11,11,11,11,11,11,11,11
370901,0,0,0,3,0,21,0,0,0,0
370902,5,5,5,5,5,5,5,5,5,5
370903,0,6,0,0,0,0,0,0,0,0
370904,0,0,0,0,0,0,0,0,0,0
370905,22,19,0,0,0,0,0,19,0,0
370906,0,0,0,0,0,0,0,0,0,0
370907,0,0,0,0,0,0,0,0,0,0
